text,label
"resume: Trained in onnx, Data Scientist, MBA, built machine learning models for, Led onnx projects, Optimized onnx workflows, senior experience, AWS Certified Developer [sep] job: Cloud Architect: onnx, to build scalable solutions, senior+",1
"resume: Specialized in java, Cloud Architect, BA in Computer Science, collaborated in agile teams, Built java pipelines, 5 years experience [sep] job: Machine Learning Engineer: java, for data-driven projects, 4 years+",1
"resume: Experienced in data analysis, kotlin, mongodb, DevOps Engineer, MEng in Data Science, Optimized kotlin workflows, senior experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: mongodb, data analysis, kotlin, 4 years+",1
"resume: Proficient in mysql, kafka, DevOps Engineer, BS in Engineering, implemented data pipelines for, Optimized kafka workflows, Led kafka projects, 3 years experience [sep] job: DevOps Engineer: mysql, 1 year+",1
"resume: Expert in python, tableau, Software Engineer, MBA, designed applications with, Developed tableau models, 4 years experience, Tableau Desktop Specialist [sep] job: DevOps Engineer: nlp, pandas, senior+",0
"resume: Trained in keras, java, pandas, gitlab ci, blockchain, DevOps Engineer, BA in Computer Science, implemented data pipelines for, Developed java models, Led blockchain projects, Built blockchain pipelines, 5 years experience, in a team of 5 engineers [sep] job: Machine Learning Engineer: keras, senior+",1
"resume: Accomplished in kubernetes, mysql, technical writing, Backend Developer, Doctor of Computer Science, implemented data pipelines for, Led mysql projects, 4 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: kubernetes, senior+",1
"resume: Experienced in blockchain, seaborn, power bi, Data Scientist, MBA, built machine learning models for, Optimized power bi workflows, Developed power bi models, 5 years experience, Microsoft Azure Data Scientist [sep] job: Data Scientist: blockchain, 4 years+",1
"resume: Specialized in qlik, pytorch, cybersecurity, c++, hadoop, r, legal, Data Analyst, BS in Data Science, implemented data pipelines for, Led hadoop projects, Built legal pipelines, 3 years experience [sep] job: DevOps Engineer: rust, looker, git, gcp, 5 years+",0
"resume: Experienced in event planning, legal, retail management, sales, Backend Developer, BEng in Computer Science, contributed to data-driven projects, Optimized legal workflows, Optimized event planning workflows, 3 years experience, Certified Kubernetes Administrator [sep] job: Data Scientist: computer vision, data analysis, pandas, api, 1 year+",0
"resume: Skilled in spark, Backend Developer, BA in Engineering, collaborated in agile teams, Built spark pipelines, 5 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: azure, spark, 4 years+",1
"resume: Trained in quantum computing, git, DevOps Engineer, MEng in Data Science, designed applications with, Led git projects, Built git pipelines, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: onnx, r, docker, blockchain, 1 year+",0
"resume: Skilled in event planning, customer service, langchain, Data Scientist, BEng in Statistics, contributed to data-driven projects, Developed langchain models, 4 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: javascript, hugging face, ggplot, looker, r, rust, 5 years+",0
"resume: Proficient in graphic design, operations management, healthcare admin, marketing, Machine Learning Engineer, BS in Statistics, led projects involving, Developed healthcare admin models, Led marketing projects, 4 years experience, AWS Certified Developer [sep] job: Data Scientist: java, tensorflow, git, ggplot, sql, r, senior+",0
"resume: Accomplished in deep learning, julia, Backend Developer, BS in Engineering, deployed cloud-based solutions, Led julia projects, 4 years experience, AWS Certified Developer [sep] job: Software Engineer: deep learning, 4 years+",1
"resume: Versed in business development, operations management, retail management, legal, Data Analyst, MBA, optimized workflows for, Led operations management projects, Built operations management pipelines, Built operations management pipelines, senior experience, Google Cloud Professional Data Engineer, in a team of 5 engineers [sep] job: Data Scientist: scikit learn, pandas, hugging face, bigquery, looker, requires expertise in, 3 years+",0
"resume: Versed in legal, social work, healthcare admin, teaching, blockchain, langchain, Data Analyst, MS in Information Technology, developed solutions for, Optimized teaching workflows, 1 year experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: cassandra, git, r, seaborn, 3 years+",0
"resume: Trained in postgresql, tableau, business analysis, business intelligence, ansible, DevOps Engineer, MEng in Computer Science, collaborated in agile teams, Led business intelligence projects, 4 years experience, Tableau Desktop Specialist, leveraging agile methodologies [sep] job: Data Scientist: postgresql, 3 years+",1
"resume: Trained in marketing, social work, java, cybersecurity, DevOps Engineer, MEng in Statistics, contributed to data-driven projects, Developed cybersecurity models, senior experience, Google Cloud Professional Data Engineer, leveraging agile methodologies [sep] job: DevOps Engineer: git, rest, senior+",0
"resume: Proficient in power bi, kotlin, aws, ansible, scala, Data Scientist, MEng in Engineering, led projects involving, Built ansible pipelines, senior experience, AWS Certified Developer [sep] job: Data Scientist: power bi, 3 years+",1
"resume: Versed in docker, typescript, seaborn, Data Analyst, MS in Information Technology, contributed to data-driven projects, Built typescript pipelines, Built typescript pipelines, Optimized seaborn workflows, senior experience, AWS Certified Developer [sep] job: Software Engineer: typescript, aws, docker, 3 years+",1
"resume: Expert in airflow, qlik, terraform, computer vision, rust, Data Scientist, BEng in Statistics, contributed to data-driven projects, Developed computer vision models, Built rust pipelines, Built terraform pipelines, 5 years experience, Certified Kubernetes Administrator [sep] job: Data Scientist: airflow, 1 year+",1
"resume: Proficient in qlik, rust, java, computer vision, scala, jenkins, Data Analyst, MEng in Data Science, optimized workflows for, Led scala projects, senior experience, Tableau Desktop Specialist, integrating REST APIs [sep] job: Data Analyst: rust, java, tableau, qlik, kotlin, 4 years+",1
"resume: Proficient in deep learning, xgboost, docker, nlp, Software Engineer, MS in Statistics, led projects involving, Led nlp projects, 4 years experience, Certified Kubernetes Administrator [sep] job: Data Analyst: docker, deep learning, computer vision, xgboost, 3 years+",1
"resume: Expert in azure, r, tableau, Machine Learning Engineer, Doctor of Information Technology, contributed to data-driven projects, Optimized tableau workflows, Led azure projects, 5 years experience, AWS Certified Developer [sep] job: Cloud Architect: azure, 3 years+",1
"resume: Skilled in snowflake, python, javascript, kafka, tensorflow, Data Analyst, MEng in Engineering, deployed cloud-based solutions, Optimized snowflake workflows, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: gitlab ci, postgresql, rest, bigquery, with focus on cloud technologies, 4 years+",0
"resume: Experienced in sales, communication, gitlab ci, scala, ansible, qlik, technical writing, DevOps Engineer, Diploma in Computer Science, built machine learning models for, Optimized sales workflows, senior experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: machine learning, mongodb, business intelligence, with focus on cloud technologies, 1 year+",0
"resume: Experienced in human resources, legal, nlp, Cloud Architect, Doctor of Statistics, led projects involving, Led human resources projects, Developed human resources models, Developed legal models, senior experience, AWS Certified Developer [sep] job: Backend Developer: onnx, plotly, scala, git, senior+",0
"resume: Experienced in azure, team leadership, Data Analyst, Certificate in Statistics, led projects involving, 2 years experience, Tableau Desktop Specialist [sep] job: Software Engineer: looker, business intelligence, airflow, computer vision, r, sql, hadoop, kafka, 4 years+",0
"resume: Specialized in agile methodologies, linux, tableau, sql, Machine Learning Engineer, Diploma in Statistics, deployed cloud-based solutions, Led linux projects, 4 years experience, Certified Kubernetes Administrator [sep] job: Software Engineer: api, rust, redis, matplotlib, nlp, 1 year+",0
"resume: Expert in operations management, healthcare admin, Data Analyst, MS in Information Technology, designed applications with, Optimized operations management workflows, Developed healthcare admin models, senior experience [sep] job: Software Engineer: computer vision, ruby, redis, julia, gcp, onnx, senior+",0
"resume: Versed in api, postgresql, go, javascript, git, ggplot, Machine Learning Engineer, BEng in Data Science, designed applications with, Led postgresql projects, 1 year experience, Microsoft Azure Data Scientist, for global enterprise clients [sep] job: Cloud Architect: aws, plotly, machine learning, linux, r, in a fast-paced environment, 4 years+",0
"resume: Trained in teaching, power bi, Backend Developer, Certificate in Computer Science, built machine learning models for, Built power bi pipelines, Built teaching pipelines, senior experience, Tableau Desktop Specialist [sep] job: Software Engineer: machine learning, deep learning, blockchain, c++, senior+",0
"resume: Skilled in scala, r, hugging face, Data Analyst, MS in Computer Science, optimized workflows for, 2 years experience [sep] job: DevOps Engineer: scala, 2 years+",1
"resume: Expert in xgboost, Data Analyst, PhD in Engineering, implemented data pipelines for, Built xgboost pipelines, senior experience [sep] job: Backend Developer: xgboost, requires expertise in, 3 years+",1
"resume: Expert in legal, human resources, DevOps Engineer, MBA, developed solutions for, Built human resources pipelines, Optimized human resources workflows, senior experience [sep] job: Cloud Architect: python, cybersecurity, 4 years+",0
"resume: Versed in scala, data analysis, kafka, spark, docker, rust, mysql, onnx, Backend Developer, MEng in Computer Science, implemented data pipelines for, Optimized rust workflows, Developed scala models, 5 years experience, Certified Kubernetes Administrator [sep] job: Software Engineer: kafka, scala, docker, blockchain, data analysis, ruby, spark, in a fast-paced environment, 4 years+",1
"resume: Experienced in ansible, matplotlib, Software Engineer, MBA, optimized workflows for, Led matplotlib projects, Optimized ansible workflows, Built matplotlib pipelines, 4 years experience, Tableau Desktop Specialist [sep] job: Machine Learning Engineer: ansible, with focus on cloud technologies, senior+",1
"resume: Versed in cybersecurity, ruby, scala, Software Engineer, BA in Information Technology, built machine learning models for, Optimized cybersecurity workflows, Built scala pipelines, 3 years experience, AWS Certified Developer [sep] job: Software Engineer: ruby, scala, cybersecurity, 3 years+",1
"resume: Accomplished in marketing, operations management, Data Analyst, MS in Engineering, collaborated in agile teams, Optimized marketing workflows, Built marketing pipelines, 3 years experience, Certified Kubernetes Administrator, for global enterprise clients [sep] job: Backend Developer: r, 1 year+",0
"resume: Trained in customer service, retail management, business intelligence, xgboost, DevOps Engineer, BEng in Computer Science, developed solutions for, Built xgboost pipelines, Optimized business intelligence workflows, 3 years experience, Certified Kubernetes Administrator [sep] job: Data Scientist: hadoop, ruby, 4 years+",0
"resume: Skilled in social work, human resources, computer vision, Data Analyst, High School Diploma, designed applications with, Developed computer vision models, 2 years experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: javascript, redis, data analysis, java, power bi, mysql, neo4j, r, senior+",0
"resume: Accomplished in blockchain, ruby, cybersecurity, Cloud Architect, Diploma in Statistics, deployed cloud-based solutions, Led blockchain projects, Built cybersecurity pipelines, senior experience, Tableau Desktop Specialist [sep] job: Backend Developer: blockchain, 2 years+",1
"resume: Trained in retail management, graphic design, business development, teaching, java, qlik, Software Engineer, High School Diploma, collaborated in agile teams, 2 years experience, AWS Certified Developer [sep] job: Cloud Architect: airflow, pytorch, azure, quantum computing, cybersecurity, d3 js, 1 year+",0
"resume: Specialized in xgboost, cybersecurity, plotly, docker, redis, business development, Data Scientist, PhD in Computer Science, built machine learning models for, Developed plotly models, Optimized redis workflows, Optimized plotly workflows, 5 years experience, Microsoft Azure Data Scientist [sep] job: Data Scientist: machine learning, sql, tensorflow, nlp, mysql, python, ansible, 3 years+",0
"resume: Expert in c++, Software Engineer, BEng in Information Technology, contributed to data-driven projects, Led c++ projects, 3 years experience [sep] job: DevOps Engineer: deep learning, airflow, docker, requires expertise in, 4 years+",0
"resume: Proficient in qlik, ruby, api, terraform, gitlab ci, Software Engineer, BA in Engineering, deployed cloud-based solutions, Led ruby projects, Developed qlik models, 4 years experience [sep] job: DevOps Engineer: qlik, in a fast-paced environment, 3 years+",1
"resume: Trained in neo4j, DevOps Engineer, MEng in Information Technology, developed solutions for, Built neo4j pipelines, 3 years experience, Microsoft Azure Data Scientist, for global enterprise clients [sep] job: DevOps Engineer: scala, docker, gitlab ci, sql, rust, to build scalable solutions, 5 years+",0
"resume: Accomplished in aws, d3 js, business intelligence, Backend Developer, BEng in Engineering, optimized workflows for, Optimized aws workflows, 3 years experience, Tableau Desktop Specialist [sep] job: Data Scientist: d3 js, business intelligence, aws, seaborn, 3 years+",1
"resume: Accomplished in scala, scikit learn, nlp, quantum computing, Data Analyst, MBA, optimized workflows for, Built scikit learn pipelines, 4 years experience, Tableau Desktop Specialist [sep] job: Data Analyst: scala, tableau, 4 years+",1
"resume: Accomplished in kotlin, python, data analysis, git, tensorflow, Data Scientist, Doctor of Information Technology, contributed to data-driven projects, Optimized tensorflow workflows, 4 years experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: kotlin, senior+",1
"resume: Trained in data analysis, hugging face, Software Engineer, MS in Data Science, built machine learning models for, Optimized data analysis workflows, 5 years experience, Google Cloud Professional Data Engineer, integrating REST APIs [sep] job: Machine Learning Engineer: data analysis, in a fast-paced environment, senior+",1
"resume: Trained in operations management, finance, agile methodologies, business intelligence, Backend Developer, BA in Data Science, optimized workflows for, Led business intelligence projects, 3 years experience, leveraging agile methodologies [sep] job: DevOps Engineer: computer vision, cybersecurity, in a fast-paced environment, senior+",0
"resume: Specialized in terraform, go, hugging face, DevOps Engineer, MBA, developed solutions for, Optimized go workflows, 3 years experience, Google Cloud Professional Data Engineer, integrating REST APIs [sep] job: Data Analyst: rust, ggplot, xgboost, neo4j, 4 years+",0
"resume: Proficient in pandas, computer vision, d3 js, deep learning, javascript, Cloud Architect, MEng in Data Science, implemented data pipelines for, Built d3 js pipelines, senior experience, AWS Certified Developer [sep] job: Data Analyst: aws, deep learning, d3 js, power bi, computer vision, pandas, 4 years+",1
"resume: Proficient in teaching, retail management, customer service, human resources, docker, xgboost, DevOps Engineer, MEng in Statistics, optimized workflows for, Led customer service projects, senior experience, Certified Kubernetes Administrator [sep] job: Software Engineer: deep learning, java, mysql, redis, kubernetes, 4 years+",0
"resume: Accomplished in business development, graphic design, ansible, DevOps Engineer, MEng in Statistics, led projects involving, Optimized business development workflows, senior experience [sep] job: Backend Developer: ruby, with focus on cloud technologies, 5 years+",0
"resume: Proficient in healthcare admin, legal, retail management, project management, Data Analyst, MBA, built machine learning models for, Developed project management models, Developed legal models, senior experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: pandas, 5 years+",0
"resume: Accomplished in typescript, ansible, r, mysql, Backend Developer, BS in Data Science, contributed to data-driven projects, 2 years experience, Certified Kubernetes Administrator [sep] job: Software Engineer: java, mongodb, docker, 1 year+",0
"resume: Accomplished in mysql, pandas, computer vision, Data Analyst, MEng in Data Science, developed solutions for, Led computer vision projects, Built mysql pipelines, 3 years experience, Microsoft Azure Data Scientist, in a team of 5 engineers [sep] job: Cloud Architect: mysql, 2 years+",1
"resume: Skilled in business development, healthcare admin, Data Scientist, MS in Engineering, led projects involving, Led business development projects, 5 years experience, Google Cloud Professional Data Engineer, integrating REST APIs [sep] job: Machine Learning Engineer: gcp, 3 years+",0
"resume: Specialized in plotly, onnx, spark, snowflake, team leadership, docker, Data Scientist, BEng in Statistics, built machine learning models for, Optimized team leadership workflows, 5 years experience, Certified Kubernetes Administrator, in a team of 5 engineers [sep] job: Data Scientist: nlp, onnx, snowflake, plotly, spark, with focus on cloud technologies, senior+",1
"resume: Skilled in bigquery, xgboost, nlp, DevOps Engineer, MS in Data Science, built machine learning models for, Developed bigquery models, Developed bigquery models, 4 years experience, Certified Kubernetes Administrator [sep] job: Data Analyst: bigquery, in a fast-paced environment, senior+",1
"resume: Trained in kafka, matplotlib, power bi, looker, Machine Learning Engineer, BS in Information Technology, deployed cloud-based solutions, Built looker pipelines, 4 years experience, AWS Certified Developer [sep] job: Backend Developer: kafka, 4 years+",1
"resume: Proficient in ansible, java, sql, api, looker, julia, Machine Learning Engineer, PhD in Statistics, optimized workflows for, Developed java models, 4 years experience [sep] job: Data Analyst: julia, ansible, bigquery, java, senior+",1
"resume: Accomplished in azure, java, python, computer vision, aws, Machine Learning Engineer, Doctor of Statistics, developed solutions for, Developed java models, Built computer vision pipelines, Developed java models, 5 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: azure, senior+",1
"resume: Versed in gitlab ci, qlik, agile methodologies, scala, bigquery, Backend Developer, MEng in Engineering, optimized workflows for, Built qlik pipelines, Built gitlab ci pipelines, 3 years experience, AWS Certified Developer, for global enterprise clients [sep] job: Cloud Architect: aws, gitlab ci, qlik, 2 years+",1
"resume: Versed in blockchain, langchain, gcp, javascript, Backend Developer, BEng in Computer Science, built machine learning models for, Optimized blockchain workflows, 2 years experience, AWS Certified Developer [sep] job: Machine Learning Engineer: machine learning, sql, gcp, javascript, langchain, blockchain, 1 year+",1
"resume: Experienced in terraform, git, scala, computer vision, cybersecurity, Machine Learning Engineer, BA in Data Science, built machine learning models for, Optimized scala workflows, senior experience, Certified Kubernetes Administrator, for global enterprise clients [sep] job: DevOps Engineer: computer vision, terraform, git, 3 years+",1
"resume: Versed in typescript, mysql, langchain, computer vision, looker, Backend Developer, Doctor of Data Science, implemented data pipelines for, Developed langchain models, Led mysql projects, Built mysql pipelines, senior experience, with cloud-native architectures [sep] job: DevOps Engineer: typescript, 1 year+",1
"resume: Trained in healthcare admin, legal, linux, Backend Developer, MBA, developed solutions for, Optimized linux workflows, Built linux pipelines, senior experience, Microsoft Azure Data Scientist [sep] job: Data Analyst: redis, computer vision, hadoop, gitlab ci, ansible, mysql, senior+",0
"resume: Expert in terraform, kotlin, business intelligence, legal, project management, qlik, DevOps Engineer, MEng in Statistics, led projects involving, Led business intelligence projects, Optimized kotlin workflows, Built qlik pipelines, senior experience, Certified Kubernetes Administrator [sep] job: Data Analyst: javascript, go, onnx, julia, 3 years+",0
"resume: Proficient in kotlin, javascript, gcp, kafka, api, Data Scientist, BS in Statistics, built machine learning models for, Optimized gcp workflows, 3 years experience [sep] job: DevOps Engineer: kotlin, gcp, javascript, kafka, 3 years+",1
"resume: Trained in event planning, scala, python, Data Scientist, BS in Statistics, deployed cloud-based solutions, Optimized event planning workflows, Led scala projects, Led scala projects, 5 years experience, Certified Kubernetes Administrator, leveraging agile methodologies [sep] job: Data Scientist: matplotlib, kotlin, 1 year+",0
"resume: Skilled in keras, matplotlib, ruby, cybersecurity, Software Engineer, MEng in Engineering, Led matplotlib projects, Led keras projects, 5 years experience [sep] job: Data Scientist: keras, 1 year+",1
"resume: Proficient in kubernetes, rust, customer service, python, Machine Learning Engineer, MBA, led projects involving, Built rust pipelines, 4 years experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: linux, gcp, mongodb, hugging face, airflow, 1 year+",0
"resume: Skilled in snowflake, scikit learn, ruby, python, cassandra, Data Scientist, MS in Data Science, contributed to data-driven projects, Led python projects, senior experience, Tableau Desktop Specialist, in a team of 5 engineers [sep] job: Data Analyst: snowflake, senior+",1
"resume: Expert in hadoop, machine learning, redis, nlp, agile methodologies, quantum computing, snowflake, DevOps Engineer, BEng in Statistics, led projects involving, Developed quantum computing models, Built quantum computing pipelines, 5 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: bigquery, cassandra, 5 years+",0
"resume: Experienced in retail management, social work, finance, operations management, scikit learn, spark, Machine Learning Engineer, BA in Computer Science, Led social work projects, Led retail management projects, Developed finance models, 4 years experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: cassandra, 5 years+",0
"resume: Versed in deep learning, ruby, onnx, airflow, d3 js, typescript, pandas, Machine Learning Engineer, BEng in Information Technology, collaborated in agile teams, Developed d3 js models, Optimized typescript workflows, senior experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: onnx, deep learning, d3 js, ruby, redis, airflow, 2 years+",1
"resume: Versed in finance, social work, business analysis, snowflake, Data Scientist, Diploma in Statistics, designed applications with, Led social work projects, Developed business analysis models, 5 years experience, Microsoft Azure Data Scientist, leveraging agile methodologies [sep] job: Cloud Architect: rest, ggplot, javascript, in a fast-paced environment, 5 years+",0
"resume: Trained in gcp, typescript, aws, rust, Software Engineer, MEng in Computer Science, developed solutions for, Led typescript projects, Developed aws models, senior experience, AWS Certified Developer [sep] job: DevOps Engineer: aws, typescript, d3 js, gcp, 4 years+",1
"resume: Accomplished in r, spark, DevOps Engineer, MS in Statistics, implemented data pipelines for, Developed r models, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Machine Learning Engineer: jenkins, redis, postgresql, ruby, gitlab ci, linux, terraform, senior+",0
"resume: Specialized in mongodb, redis, kotlin, r, Data Analyst, Certificate in Computer Science, collaborated in agile teams, Developed mongodb models, 2 years experience, Tableau Desktop Specialist, for global enterprise clients [sep] job: Software Engineer: mongodb, redis, kotlin, aws, tableau, r, in a fast-paced environment, 2 years+",1
"resume: Accomplished in terraform, python, azure, machine learning, aws, Data Analyst, MS in Information Technology, deployed cloud-based solutions, Built python pipelines, senior experience, Tableau Desktop Specialist [sep] job: DevOps Engineer: rest, aws, senior+",0
"resume: Skilled in typescript, deep learning, machine learning, Software Engineer, MS in Statistics, optimized workflows for, Optimized deep learning workflows, Built deep learning pipelines, 3 years experience, Tableau Desktop Specialist, in a team of 5 engineers [sep] job: Data Scientist: deep learning, tableau, redis, machine learning, typescript, 2 years+",1
"resume: Experienced in finance, retail management, machine learning, ggplot, Machine Learning Engineer, BS in Computer Science, contributed to data-driven projects, Developed finance models, 5 years experience, AWS Certified Developer, for global enterprise clients [sep] job: Data Scientist: hugging face, xgboost, cybersecurity, 2 years+",0
"resume: Skilled in langchain, data analysis, finance, cybersecurity, gcp, matplotlib, pandas, Cloud Architect, MS in Data Science, deployed cloud-based solutions, Optimized gcp workflows, Developed pandas models, senior experience, Microsoft Azure Data Scientist, integrating REST APIs [sep] job: Data Scientist: blockchain, spark, postgresql, go, mongodb, ruby, 2 years+",0
"resume: Experienced in hadoop, r, git, rust, rest, business analysis, pytorch, Data Scientist, BA in Information Technology, Developed r models, Optimized rest workflows, senior experience, Tableau Desktop Specialist [sep] job: Cloud Architect: rest, hadoop, r, redis, keras, pytorch, git, rust, 1 year+",1
"resume: Experienced in ggplot, typescript, Cloud Architect, BA in Statistics, built machine learning models for, Optimized ggplot workflows, Developed typescript models, Built typescript pipelines, senior experience, Tableau Desktop Specialist [sep] job: Software Engineer: sql, keras, 5 years+",0
"resume: Skilled in rust, onnx, gitlab ci, data analysis, quantum computing, qlik, Machine Learning Engineer, MEng in Data Science, deployed cloud-based solutions, Led qlik projects, Built gitlab ci pipelines, 3 years experience, Microsoft Azure Data Scientist, leveraging agile methodologies [sep] job: Data Analyst: scikit learn, docker, for data-driven projects, senior+",0
"resume: Versed in scikit learn, spark, quantum computing, seaborn, kafka, Machine Learning Engineer, MS in Information Technology, built machine learning models for, Developed quantum computing models, Led kafka projects, Developed spark models, 5 years experience, using tools like Jupyter and VS Code [sep] job: Cloud Architect: scikit learn, to build scalable solutions, 3 years+",1
"resume: Trained in java, operations management, machine learning, Machine Learning Engineer, Certificate in Data Science, contributed to data-driven projects, 1 year experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: machine learning, linux, senior+",0
"resume: Experienced in redis, hugging face, data analysis, Data Analyst, MS in Computer Science, built machine learning models for, Built hugging face pipelines, Optimized redis workflows, 3 years experience, Tableau Desktop Specialist [sep] job: Software Engineer: machine learning, blockchain, redis, hugging face, data analysis, 2 years+",1
"resume: Expert in cassandra, quantum computing, qlik, langchain, ggplot, Machine Learning Engineer, MEng in Statistics, deployed cloud-based solutions, Developed cassandra models, Led qlik projects, 4 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: cassandra, gitlab ci, kubernetes, quantum computing, senior+",1
"resume: Trained in plotly, keras, project management, Backend Developer, Doctor of Information Technology, deployed cloud-based solutions, Built project management pipelines, Developed plotly models, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Data Scientist: plotly, senior+",1
"resume: Trained in javascript, snowflake, pytorch, blockchain, kotlin, Backend Developer, BS in Information Technology, collaborated in agile teams, Built pytorch pipelines, 2 years experience [sep] job: Backend Developer: linux, ansible, plotly, xgboost, business intelligence, looker, 3 years+",0
"resume: Experienced in marketing, healthcare admin, mongodb, Backend Developer, Certificate in Data Science, designed applications with, 2 years experience [sep] job: Data Analyst: api, 1 year+",0
"resume: Versed in kubernetes, Machine Learning Engineer, BS in Engineering, led projects involving, Developed kubernetes models, Optimized kubernetes workflows, Led kubernetes projects, 4 years experience, AWS Certified Developer [sep] job: DevOps Engineer: kubernetes, 4 years+",1
"resume: Accomplished in human resources, customer service, r, api, Machine Learning Engineer, BEng in Computer Science, Optimized api workflows, Led customer service projects, 5 years experience, Microsoft Azure Data Scientist [sep] job: Data Analyst: postgresql, 4 years+",0
"resume: Trained in sales, operations management, social work, Software Engineer, MEng in Data Science, deployed cloud-based solutions, Optimized social work workflows, senior experience, Google Cloud Professional Data Engineer [sep] job: Data Scientist: scikit learn, d3 js, python, rest, senior+",0
"resume: Trained in graphic design, healthcare admin, human resources, ansible, cassandra, Data Scientist, BS in Data Science, implemented data pipelines for, Built graphic design pipelines, 3 years experience, AWS Certified Developer [sep] job: Data Scientist: data analysis, quantum computing, git, julia, requires expertise in, senior+",0
"resume: Experienced in git, mongodb, tableau, langchain, Backend Developer, MS in Computer Science, optimized workflows for, Optimized langchain workflows, Led tableau projects, Built git pipelines, 5 years experience, AWS Certified Developer [sep] job: Software Engineer: mongodb, git, tableau, qlik, aws, 5 years+",1
"resume: Specialized in airflow, Data Scientist, MS in Engineering, designed applications with, Developed airflow models, Developed airflow models, 5 years experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: airflow, 5 years+",1
"resume: Versed in human resources, customer service, graphic design, seaborn, ruby, plotly, Backend Developer, Doctor of Statistics, contributed to data-driven projects, Led customer service projects, 4 years experience [sep] job: Software Engineer: jenkins, cassandra, ruby, plotly, senior+",0
"resume: Proficient in keras, scala, blockchain, linux, javascript, pandas, Data Scientist, MS in Information Technology, built machine learning models for, Built pandas pipelines, Optimized keras workflows, Led keras projects, senior experience, AWS Certified Developer [sep] job: Data Analyst: scala, machine learning, keras, neo4j, 1 year+",1
"resume: Skilled in mysql, team leadership, DevOps Engineer, Doctor of Statistics, built machine learning models for, Built mysql pipelines, 5 years experience [sep] job: Machine Learning Engineer: mysql, 3 years+",1
"resume: Experienced in aws, pandas, Software Engineer, BEng in Engineering, deployed cloud-based solutions, Led pandas projects, 3 years experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: aws, azure, pandas, 1 year+",1
"resume: Expert in git, team leadership, plotly, c++, go, Cloud Architect, BEng in Computer Science, developed solutions for, Optimized go workflows, Built go pipelines, Optimized c++ workflows, 5 years experience, Google Cloud Professional Data Engineer, leveraging agile methodologies [sep] job: Data Analyst: git, 5 years+",1
"resume: Proficient in ansible, business intelligence, xgboost, DevOps Engineer, Doctor of Engineering, developed solutions for, Optimized business intelligence workflows, Built ansible pipelines, senior experience, Certified Kubernetes Administrator [sep] job: Data Analyst: ansible, business intelligence, kubernetes, senior+",1
"resume: Specialized in aws, sql, hugging face, xgboost, ruby, julia, Machine Learning Engineer, BEng in Computer Science, developed solutions for, Built sql pipelines, Optimized ruby workflows, senior experience, AWS Certified Developer [sep] job: Machine Learning Engineer: xgboost, sql, aws, in a fast-paced environment, senior+",1
"resume: Expert in finance, legal, retail management, marketing, agile methodologies, git, Data Analyst, PhD in Computer Science, led projects involving, Led finance projects, Optimized finance workflows, Optimized git workflows, 5 years experience [sep] job: Backend Developer: sql, business intelligence, requires expertise in, 4 years+",0
"resume: Specialized in legal, Data Analyst, BS in Data Science, deployed cloud-based solutions, Optimized legal workflows, 5 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: postgresql, sql, 4 years+",0
"resume: Experienced in computer vision, docker, kotlin, aws, pandas, pytorch, Machine Learning Engineer, PhD in Information Technology, Built pandas pipelines, Developed docker models, senior experience, Certified Kubernetes Administrator [sep] job: Data Scientist: kotlin, pandas, docker, matplotlib, computer vision, plotly, aws, kubernetes, 4 years+",1
"resume: Specialized in sales, customer service, finance, legal, api, Software Engineer, High School Diploma, developed solutions for, 2 years experience, Tableau Desktop Specialist [sep] job: Backend Developer: python, computer vision, 1 year+",0
"resume: Expert in mongodb, d3 js, Machine Learning Engineer, PhD in Engineering, built machine learning models for, Led d3 js projects, Optimized mongodb workflows, Built mongodb pipelines, senior experience, Certified Kubernetes Administrator, in a team of 5 engineers [sep] job: DevOps Engineer: d3 js, postgresql, mongodb, kubernetes, 3 years+",1
